hs16 151    175 0.014
hs16 185526 185550 0.028
hs16 185551 185575 0.028
hs16 185576 185600 0.028
hs16 185601 185625 0.028
hs16 185626 185650 0.028
hs16 185651 185675 0.055
hs16 185676 185700 0.055
hs16 185701 185725 0.028
hs16 185726 185750 0.028
hs16 185751 185775 0.028
hs16 185776 185800 0.028
hs16 185826 185850 0.028
hs16 185851 185875 0.028
hs16 185876 185900 0.055
hs16 185901 185925 0.028
hs16 185926 185950 0.055
hs16 185951 185975 0.028
hs16 185976 186000 0.028
hs16 186001 186025 0.028
hs16 186026 186050 0.028
hs16 186051 186075 0.028
hs16 186201 186225 0.028
hs16 186226 186250 0.028
hs16 186251 186275 0.028
hs16 186676 186700 0.028
hs16 186701 186725 0.028
hs16 186726 186750 0.083
hs16 186751 186775 0.055
hs16 186776 186800 0.055
hs16 186801 186825 0.028
hs16 186826 186850 0.055
hs16 186851 186875 0.055
hs16 186876 186900 0.028
hs16 187401 187425 0.028
hs16 187426 187450 0.028
hs16 187451 187475 0.055
hs16 187476 187500 0.028
hs16 187501 187525 0.055
hs16 187526 187550 0.028
hs16 187551 187575 0.028
hs16 187576 187600 0.055
hs16 187601 187625 0.055
hs16 187626 187650 0.055
hs16 187676 187700 0.055
hs16 187701 187725 0.055
hs16 187726 187750 0.083
hs16 187751 187775 0.028
hs16 187776 187800 0.083
hs16 187801 187825 0.055
hs16 187826 187850 0.111
hs16 187851 187875 0.055
hs16 187876 187900 0.138
hs16 187901 187925 0.111
hs16 187926 187950 0.111
hs16 187951 187975 0.028
hs16 188026 188050 0.007
hs16 188051 188075 0.007
hs16 188076 188100 0.007
hs16 188751 188775 0.028
hs16 188776 188800 0.028
hs16 188801 188825 0.028
hs16 189076 189100 1.049
hs16 189101 189125 0.96
hs16 189126 189150 0.774
hs16 189151 189175 0.685
hs16 189176 189200 0.636
hs16 189201 189225 1.157
hs16 189226 189250 1.049
hs16 189251 189275 0.028
hs16 189276 189300 0.028
hs16 189551 189575 0.028
hs16 189576 189600 0.047
hs16 189601 189625 0.047
hs16 189626 189650 0.028
hs16 189676 189700 0.028
hs16 189701 189725 0.028
hs16 189726 189750 0.028
hs16 190526 190550 0.055
hs16 190551 190575 0.055
hs16 190576 190600 0.055
hs16 190626 190650 0.028
hs16 190651 190675 0.028
hs16 190676 190700 0.028
hs16 190926 190950 0.028
hs16 190951 190975 0.028
hs16 190976 191000 0.028
hs16 191026 191050 0.028
hs16 191051 191075 0.028
hs16 191076 191100 0.028
hs16 191101 191125 0.028
hs16 191126 191150 0.028
hs16 191151 191175 0.028
hs16 191276 191300 0.028
hs16 191301 191325 0.028
hs16 191326 191350 0.055
hs16 191351 191375 0.028
hs16 191376 191400 0.028
hs16 191526 191550 0.028
hs16 191551 191575 0.028
hs16 191576 191600 0.028
hs16 191826 191850 0.028
hs16 191851 191875 0.028
hs16 191876 191900 0.028
hs16 191901 191925 0.028
hs16 191926 191950 0.028
hs16 191951 191975 0.028
hs16 191976 192000 0.055
hs16 192001 192025 0.055
hs16 192026 192050 0.055
hs16 192076 192100 0.028
hs16 192101 192125 0.055
hs16 192126 192150 0.083
hs16 192151 192175 0.055
hs16 192176 192200 0.028
hs16 192476 192500 0.028
hs16 192501 192525 0.028
hs16 192526 192550 0.028
hs16 192576 192600 0.028
hs16 192601 192625 0.028
hs16 192626 192650 0.111
hs16 192651 192675 0.138
hs16 192676 192700 0.166
hs16 192701 192725 0.082
hs16 192726 192750 0.082
hs16 192751 192775 0.082
hs16 192776 192800 0.082
hs16 192801 192825 0.055
hs16 192826 192850 0.028
hs16 192851 192875 0.028
hs16 192926 192950 0.028
hs16 192951 192975 0.028
hs16 192976 193000 0.028
hs16 193076 193100 0.028
hs16 193101 193125 0.028
hs16 193126 193150 0.028
hs16 193401 193425 0.028
hs16 193426 193450 0.055
hs16 193451 193475 0.055
hs16 193476 193500 0.028
hs16 193526 193550 0.028
hs16 193551 193575 0.028
hs16 193576 193600 0.028
hs16 193751 193775 0.028
hs16 193776 193800 0.028
hs16 193801 193825 0.028
hs16 193826 193850 0.028
hs16 193851 193875 0.028
hs16 193876 193900 0.055
hs16 193901 193925 0.055
hs16 193926 193950 0.055
hs16 193951 193975 0.028
hs16 193976 194000 0.028
hs16 194001 194025 0.055
hs16 194026 194050 0.055
hs16 194051 194075 0.028
hs16 194101 194125 0.055
hs16 194126 194150 0.083
hs16 194151 194175 0.083
hs16 194176 194200 0.028
hs16 194201 194225 0.028
hs16 194226 194250 0.055
hs16 194251 194275 0.055
hs16 194276 194300 0.028
hs16 194676 194700 0.028
hs16 194701 194725 0.028
hs16 194726 194750 0.028
hs16 194826 194850 0.028
hs16 194851 194875 0.028
hs16 194876 194900 0.028
hs16 195076 195100 0.028
hs16 195101 195125 0.028
hs16 195126 195150 0.028
hs16 195201 195225 0.028
hs16 195226 195250 0.028
hs16 195251 195275 0.028
hs16 195476 195500 0.028
hs16 195501 195525 0.028
hs16 195526 195550 0.028
hs16 196026 196050 0.94
hs16 196051 196075 0.961
hs16 196076 196100 1.33
hs16 196101 196125 0.991
hs16 196126 196150 0.715
hs16 196176 196200 0.028
hs16 196201 196225 0.028
hs16 196226 196250 0.028
hs16 196301 196325 0.028
hs16 196326 196350 0.028
hs16 196351 196375 0.028
hs16 196751 196775 0.028
hs16 196776 196800 0.028
hs16 196801 196825 0.028
hs16 196926 196950 0.028
hs16 196951 196975 0.028
hs16 196976 197000 0.028
hs16 197251 197275 0.024
hs16 197276 197300 0.024
hs16 197301 197325 0.024
hs16 197401 197425 0.024
hs16 197426 197450 0.024
hs16 197451 197475 0.024
hs16 197576 197600 0.024
hs16 197601 197625 0.055
hs16 197626 197650 0.106
hs16 197651 197675 0.081
hs16 197676 197700 0.055
hs16 197726 197750 0.055
hs16 197751 197775 0.055
hs16 197776 197800 0.055
hs16 197951 197975 0.014
hs16 197976 198000 0.014
hs16 198001 198025 0.014
hs16 198076 198100 0.024
hs16 198101 198125 0.47
hs16 198126 198150 0.521
hs16 198151 198175 0.552
hs16 198176 198200 0.634
hs16 198251 198275 0.024
hs16 198276 198300 0.028
hs16 198301 198325 0.028
hs16 198326 198350 0.028
hs16 198351 198375 0.028
hs16 198376 198400 0.055
hs16 198401 198425 0.028
hs16 198426 198450 0.083
hs16 198451 198475 0.055
hs16 198476 198500 0.083
hs16 198501 198525 0.055
hs16 198526 198550 0.055
hs16 198551 198575 0.028
hs16 198576 198600 0.028
hs16 198601 198625 0.11
hs16 198626 198650 0.11
hs16 198651 198675 0.11
hs16 198676 198700 0.165
hs16 198701 198725 0.165
hs16 198726 198750 0.165
hs16 198751 198775 0.055
hs16 198776 198800 0.055
hs16 198801 198825 0.11
hs16 198826 198850 0.165
hs16 198851 198875 0.193
hs16 198876 198900 0.11
hs16 198901 198925 0.083
hs16 198926 198950 0.083
hs16 198951 198975 0.222
hs16 198976 199000 0.193
hs16 199001 199025 0.165
hs16 199026 199050 0.028
hs16 199051 199075 0.055
hs16 199076 199100 0.138
hs16 199101 199125 0.138
hs16 199126 199150 0.11
hs16 199301 199325 0.055
hs16 199326 199350 0.055
hs16 199351 199375 0.055
hs16 199526 199550 0.055
hs16 199551 199575 0.055
hs16 199576 199600 0.111
hs16 199601 199625 0.055
hs16 199626 199650 0.083
hs16 199651 199675 0.083
hs16 199676 199700 0.111
hs16 199701 199725 0.083
hs16 199726 199750 0.083
hs16 199751 199775 0.083
hs16 199776 199800 0.083
hs16 199801 199825 0.055
hs16 199826 199850 0.028
hs16 199851 199875 0.055
hs16 199876 199900 0.028
hs16 199901 199925 0.055
hs16 199926 199950 0.028
hs16 199951 199975 0.028
hs16 200001 200025 0.028
hs16 200026 200050 0.028
hs16 200051 200075 0.028
hs16 200076 200100 0.028
hs16 200101 200125 0.111
hs16 200126 200150 0.111
hs16 200151 200175 0.083
hs16 200176 200200 0.055
hs16 200201 200225 0.111
hs16 200226 200250 0.111
hs16 200251 200275 0.055
hs16 200301 200325 0.055
hs16 200326 200350 0.054
hs16 200351 200375 0.054
hs16 200376 200400 0.028
hs16 200401 200425 0.054
hs16 200426 200450 0.054
hs16 200451 200475 0.028
hs16 200476 200500 0.028
hs16 200501 200525 0.054
hs16 200526 200550 0.054
hs16 200551 200575 0.028
hs16 200601 200625 0.054
hs16 200626 200650 0.054
hs16 200651 200675 0.054
hs16 200701 200725 0.028
hs16 200726 200750 0.028
hs16 200751 200775 0.028
hs16 200801 200825 0.005
hs16 200826 200850 0.005
hs16 200851 200875 0.005
hs16 200901 200925 0.028
hs16 200926 200950 0.028
hs16 200951 200975 0.028
hs16 201051 201075 0.028
hs16 201076 201100 0.082
hs16 201101 201125 0.138
hs16 201126 201150 0.11
hs16 201151 201175 0.082
hs16 201176 201200 0.082
hs16 201201 201225 0.082
hs16 201226 201250 0.138
hs16 201251 201275 0.11
hs16 201276 201300 0.138
hs16 201301 201325 0.054
hs16 201326 201350 0.082
hs16 201351 201375 0.055
hs16 201376 201400 0.055
hs16 201401 201425 0.028
hs16 201451 201475 0.055
hs16 201476 201500 0.11
hs16 201501 201525 0.11
hs16 201526 201550 0.055
hs16 201551 201575 0.11
hs16 201576 201600 0.193
hs16 201601 201625 0.193
hs16 201626 201650 0.138
hs16 201651 201675 0.11
hs16 201676 201700 0.138
hs16 201701 201725 0.083
hs16 201726 201750 0.083
hs16 201751 201775 0.055
hs16 201776 201800 0.083
hs16 201801 201825 0.028
hs16 201826 201850 0.028
hs16 201876 201900 0.028
hs16 201901 201925 0.028
hs16 201926 201950 0.028
hs16 202051 202075 0.028
hs16 202076 202100 0.055
hs16 202101 202125 0.083
hs16 202126 202150 0.055
hs16 202151 202175 0.028
hs16 202226 202250 0.028
hs16 202251 202275 0.028
hs16 202276 202300 0.028
hs16 202351 202375 0.028
hs16 202376 202400 0.028
hs16 202401 202425 0.028
hs16 202526 202550 0.028
hs16 202551 202575 0.028
hs16 202576 202600 0.028
hs16 202676 202700 0.028
hs16 202701 202725 0.055
hs16 202726 202750 0.083
hs16 202751 202775 0.055
hs16 202776 202800 0.028
hs16 202801 202825 0.083
hs16 202826 202850 0.11
hs16 202851 202875 0.138
hs16 202876 202900 0.083
hs16 202901 202925 0.083
hs16 202926 202950 0.055
hs16 202951 202975 0.055
hs16 202976 203000 0.083
hs16 203001 203025 0.165
hs16 203026 203050 0.194
hs16 203051 203075 0.165
hs16 203076 203100 0.083
hs16 203101 203125 0.138
hs16 203126 203150 0.165
hs16 203151 203175 0.194
hs16 203176 203200 0.083
hs16 203201 203225 0.028
hs16 203276 203300 0.055
hs16 203301 203325 0.11
hs16 203326 203350 0.138
hs16 203351 203375 0.083
hs16 203376 203400 0.028
hs16 203401 203425 0.055
hs16 203426 203450 0.083
hs16 203451 203475 0.083
hs16 203476 203500 0.028
hs16 203501 203525 0.028
hs16 203526 203550 0.055
hs16 203551 203575 0.055
hs16 203576 203600 0.028
hs16 203601 203625 0.028
hs16 203626 203650 0.055
hs16 203651 203675 0.083
hs16 203676 203700 0.055
hs16 203701 203725 0.028
hs16 203776 203800 0.028
hs16 203801 203825 0.028
hs16 203826 203850 0.028
hs16 203951 203975 0.055
hs16 203976 204000 0.055
hs16 204001 204025 0.083
hs16 204026 204050 0.055
hs16 204051 204075 0.055
hs16 204101 204125 0.028
hs16 204126 204150 0.028
hs16 204151 204175 0.028
hs16 204201 204225 0.028
hs16 204226 204250 0.028
hs16 204251 204275 0.028
hs16 204326 204350 0.028
hs16 204351 204375 0.028
hs16 204376 204400 0.055
hs16 204401 204425 0.028
hs16 204426 204450 0.055
hs16 204451 204475 0.028
hs16 204476 204500 0.055
hs16 204501 204525 0.028
hs16 204526 204550 0.028
hs16 204651 204675 0.028
hs16 204676 204700 0.055
hs16 204701 204725 0.055
hs16 204726 204750 0.083
hs16 204751 204775 0.055
hs16 204776 204800 0.083
hs16 204801 204825 0.055
hs16 204826 204850 0.083
hs16 204851 204875 0.083
hs16 204876 204900 0.083
hs16 204901 204925 0.055
hs16 204926 204950 0.028
hs16 205101 205125 0.028
hs16 205126 205150 0.055
hs16 205151 205175 0.111
hs16 205176 205200 0.083
hs16 205201 205225 0.083
hs16 205226 205250 0.055
hs16 205251 205275 0.111
hs16 205276 205300 0.083
hs16 205301 205325 0.055
hs16 205376 205400 0.028
hs16 205401 205425 0.028
hs16 205426 205450 0.028
hs16 205476 205500 0.028
hs16 205501 205525 0.055
hs16 205526 205550 0.055
hs16 205551 205575 0.028
hs16 205576 205600 0.028
hs16 205601 205625 0.028
hs16 205626 205650 0.028
hs16 205676 205700 0.055
hs16 205701 205725 0.055
hs16 205726 205750 0.055
hs16 205801 205825 0.028
hs16 205826 205850 0.055
hs16 205851 205875 0.083
hs16 205876 205900 0.055
hs16 205901 205925 0.055
hs16 205926 205950 0.055
hs16 205951 205975 0.055
hs16 205976 206000 0.028
hs16 206026 206050 0.028
hs16 206051 206075 0.028
hs16 206076 206100 0.028
hs16 206126 206150 0.028
hs16 206151 206175 0.055
hs16 206176 206200 0.055
hs16 206201 206225 0.055
hs16 206226 206250 0.028
hs16 206251 206275 0.028
hs16 206276 206300 0.028
hs16 206301 206325 0.055
hs16 206326 206350 0.111
hs16 206351 206375 0.083
hs16 206376 206400 0.055
hs16 206476 206500 0.055
hs16 206501 206525 0.055
hs16 206526 206550 0.055
hs16 206576 206600 0.028
hs16 206601 206625 0.055
hs16 206626 206650 0.083
hs16 206651 206675 0.055
hs16 206676 206700 0.055
hs16 206701 206725 0.028
hs16 206726 206750 0.055
hs16 206751 206775 0.055
hs16 206776 206800 0.111
hs16 206801 206825 0.083
hs16 206826 206850 0.138
hs16 206851 206875 0.083
hs16 206876 206900 0.083
hs16 206901 206925 0.028
hs16 206926 206950 0.055
hs16 206951 206975 0.055
hs16 206976 207000 0.028
hs16 207026 207050 0.028
hs16 207051 207075 0.055
hs16 207076 207100 0.055
hs16 207101 207125 0.028
hs16 207126 207150 0.028
hs16 207151 207175 0.028
hs16 207176 207200 0.083
hs16 207201 207225 0.055
hs16 207226 207250 0.083
hs16 207251 207275 0.028
hs16 207276 207300 0.083
hs16 207301 207325 0.111
hs16 207326 207350 0.111
hs16 207351 207375 0.055
hs16 207401 207425 0.055
hs16 207426 207450 0.083
hs16 207451 207475 0.083
hs16 207476 207500 0.028
hs16 207601 207625 0.028
hs16 207626 207650 0.028
hs16 207651 207675 0.028
hs16 207801 207825 0.028
hs16 207826 207850 0.055
hs16 207851 207875 0.083
hs16 207876 207900 0.055
hs16 207901 207925 0.028
hs16 207951 207975 0.028
hs16 207976 208000 0.083
hs16 208001 208025 0.083
hs16 208026 208050 0.055
hs16 208076 208100 0.028
hs16 208101 208125 0.028
hs16 208126 208150 0.083
hs16 208151 208175 0.055
hs16 208176 208200 0.055
hs16 208201 208225 0.028
hs16 208226 208250 0.055
hs16 208251 208275 0.111
hs16 208276 208300 0.083
hs16 208301 208325 0.055
hs16 208401 208425 0.028
hs16 208426 208450 0.028
hs16 208451 208475 0.055
hs16 208476 208500 0.028
hs16 208501 208525 0.028
hs16 208526 208550 0.028
hs16 208551 208575 0.028
hs16 208576 208600 0.028
hs16 208601 208625 0.055
hs16 208626 208650 0.055
hs16 208651 208675 0.055
hs16 208726 208750 0.111
hs16 208751 208775 0.111
hs16 208776 208800 0.138
hs16 208801 208825 0.028
hs16 208826 208850 0.111
hs16 208851 208875 0.083
hs16 208876 208900 0.083
hs16 208976 209000 0.028
hs16 209001 209025 0.028
hs16 209026 209050 0.028
hs16 209101 209125 0.028
hs16 209126 209150 0.028
hs16 209151 209175 0.028
hs16 209201 209225 0.028
hs16 209226 209250 0.028
hs16 209251 209275 0.028
hs16 209326 209350 0.028
hs16 209351 209375 0.028
hs16 209376 209400 0.028
hs16 209401 209425 0.028
hs16 209426 209450 0.028
hs16 209451 209475 0.028
hs16 209501 209525 0.083
hs16 209526 209550 0.111
hs16 209551 209575 0.111
hs16 209576 209600 0.055
hs16 209601 209625 0.082
hs16 209626 209650 0.082
hs16 209651 209675 0.055
hs16 209676 209700 0.028
hs16 209701 209725 0.028
hs16 209726 209750 0.028
hs16 209751 209775 0.055
hs16 209776 209800 0.055
hs16 209801 209825 0.055
hs16 209876 209900 0.028
hs16 209901 209925 0.028
hs16 209926 209950 0.028
hs16 209951 209975 0.055
hs16 209976 210000 0.055
hs16 210001 210025 0.055
hs16 210026 210050 0.028
hs16 210051 210075 0.111
hs16 210076 210100 0.111
hs16 210101 210125 0.082
hs16 210126 210150 0.082
hs16 210151 210175 0.138
hs16 210176 210200 0.138
hs16 210201 210225 0.055
hs16 210226 210250 0.082
hs16 210251 210275 0.082
hs16 210276 210300 0.082
hs16 210301 210325 0.055
hs16 210326 210350 0.082
hs16 210351 210375 0.082
hs16 210376 210400 0.028
hs16 210401 210425 0.111
hs16 210426 210450 0.138
hs16 210451 210475 0.138
hs16 210476 210500 0.028
hs16 210501 210525 0.028
hs16 210526 210550 0.028
hs16 210551 210575 0.028
hs16 210576 210600 0.028
hs16 210601 210625 0.164
hs16 210626 210650 0.189
hs16 210651 210675 0.521
hs16 210676 210700 0.657
hs16 210701 210725 0.802
hs16 210726 210750 1.108
hs16 210826 210850 0.053
hs16 210851 210875 0.053
hs16 210876 210900 0.053
hs16 210951 210975 0.053
hs16 210976 211000 0.079
hs16 211001 211025 0.138
hs16 211026 211050 0.104
hs16 211051 211075 0.104
hs16 211076 211100 0.053
hs16 211101 211125 0.079
hs16 211126 211150 0.079
hs16 211151 211175 0.079
hs16 211176 211200 0.028
hs16 211251 211275 0.028
hs16 211276 211300 0.028
hs16 211301 211325 0.053
hs16 211326 211350 0.053
hs16 211351 211375 0.079
hs16 211376 211400 0.104
hs16 211401 211425 0.079
hs16 211426 211450 0.053
hs16 211451 211475 0.028
hs16 211476 211500 0.028
hs16 211501 211525 0.053
hs16 211526 211550 0.028
hs16 211551 211575 0.028
hs16 211626 211650 0.028
hs16 211651 211675 0.028
hs16 211676 211700 0.055
hs16 211701 211725 0.028
hs16 211726 211750 0.028
hs16 211751 211775 0.083
hs16 211776 211800 0.083
hs16 211801 211825 0.111
hs16 211826 211850 0.028
hs16 211851 211875 0.055
hs16 211876 211900 0.083
hs16 211901 211925 0.083
hs16 211926 211950 0.055
hs16 211951 211975 0.028
hs16 211976 212000 0.055
hs16 212001 212025 0.055
hs16 212026 212050 0.083
hs16 212051 212075 0.083
hs16 212076 212100 0.111
hs16 212101 212125 0.083
hs16 212126 212150 0.083
hs16 212151 212175 0.138
hs16 212176 212200 0.111
hs16 212201 212225 0.111
hs16 212226 212250 0.083
hs16 212251 212275 0.083
hs16 212276 212300 0.055
hs16 212401 212425 0.028
hs16 212426 212450 0.028
hs16 212451 212475 0.028
hs16 212576 212600 0.028
hs16 212601 212625 0.028
hs16 212626 212650 0.028
hs16 212726 212750 0.027
hs16 212751 212775 0.055
hs16 212776 212800 0.055
hs16 212801 212825 0.027
hs16 212826 212850 0.027
hs16 212851 212875 0.027
hs16 212876 212900 0.083
hs16 212901 212925 0.055
hs16 212926 212950 0.055
hs16 212951 212975 0.027
hs16 212976 213000 0.027
hs16 213001 213025 0.027
hs16 213051 213075 0.027
hs16 213076 213100 0.027
hs16 213101 213125 0.027
hs16 213126 213150 0.016
hs16 213151 213175 0.053
hs16 213176 213200 0.081
hs16 213201 213225 0.064
hs16 213226 213250 0.027
hs16 213326 213350 0.027
hs16 213351 213375 0.027
hs16 213376 213400 0.027
hs16 213401 213425 0.027
hs16 213426 213450 0.027
hs16 213451 213475 0.027
hs16 213526 213550 0.027
hs16 213551 213575 0.11
hs16 213576 213600 0.138
hs16 213601 213625 0.11
hs16 213626 213650 0.027
hs16 213676 213700 0.032
hs16 213701 213725 0.032
hs16 213726 213750 0.032
hs16 213851 213875 0.027
hs16 213876 213900 0.027
hs16 213901 213925 0.027
hs16 213976 214000 0.055
hs16 214001 214025 0.082
hs16 214026 214050 0.137
hs16 214051 214075 0.137
hs16 214076 214100 0.11
hs16 214101 214125 0.055
hs16 214151 214175 0.027
hs16 214176 214200 0.055
hs16 214201 214225 0.055
hs16 214226 214250 0.027
hs16 214276 214300 0.027
hs16 214301 214325 0.027
hs16 214326 214350 0.027
hs16 214351 214375 0.027
hs16 214376 214400 0.027
hs16 214401 214425 0.027
hs16 214426 214450 0.027
hs16 214451 214475 0.055
hs16 214476 214500 0.055
hs16 214501 214525 0.027
hs16 214551 214575 0.055
hs16 214576 214600 0.055
hs16 214601 214625 0.082
hs16 214626 214650 0.055
hs16 214651 214675 0.055
hs16 214676 214700 0.027
hs16 214726 214750 0.027
hs16 214751 214775 0.027
hs16 214776 214800 0.028
hs16 214926 214950 0.138
hs16 214951 214975 0.193
hs16 214976 215000 0.221
hs16 215001 215025 0.082
hs16 215026 215050 0.138
hs16 215051 215075 0.166
hs16 215076 215100 0.221
hs16 215101 215125 0.166
hs16 215126 215150 0.166
hs16 215151 215175 0.138
hs16 215176 215200 0.082
hs16 215201 215225 0.054
hs16 215226 215250 0.054
hs16 215251 215275 0.082
hs16 215276 215300 0.082
hs16 215301 215325 0.054
hs16 215326 215350 0.028
hs16 215376 215400 0.028
hs16 215401 215425 0.028
hs16 215426 215450 0.028
hs16 215576 215600 0.028
hs16 215601 215625 0.054
hs16 215626 215650 0.054
hs16 215651 215675 0.054
hs16 215676 215700 0.028
hs16 215701 215725 0.054
hs16 215726 215750 0.028
hs16 215751 215775 0.028
hs16 215826 215850 0.028
hs16 215851 215875 0.083
hs16 215876 215900 0.11
hs16 215901 215925 0.138
hs16 215926 215950 0.138
hs16 215951 215975 0.165
hs16 215976 216000 0.138
hs16 216001 216025 0.11
hs16 216026 216050 0.11
hs16 216051 216075 0.11
hs16 216076 216100 0.11
hs16 216101 216125 0.083
hs16 216126 216150 0.055
hs16 216151 216175 0.028
hs16 216376 216400 0.028
hs16 216401 216425 0.055
hs16 216426 216450 0.055
hs16 216451 216475 0.028
hs16 216476 216500 0.055
hs16 216501 216525 0.165
hs16 216526 216550 0.193
hs16 216551 216575 0.165
hs16 216576 216600 0.138
hs16 216601 216625 0.165
hs16 216626 216650 0.138
hs16 216651 216675 0.055
hs16 216676 216700 0.028
hs16 216701 216725 0.028
hs16 216726 216750 0.055
hs16 216751 216775 0.028
hs16 216776 216800 0.055
hs16 216801 216825 0.083
hs16 216826 216850 0.083
hs16 216851 216875 0.055
hs16 216876 216900 0.028
hs16 216901 216925 0.055
hs16 216926 216950 0.081
hs16 216951 216975 0.081
hs16 216976 217000 0.081
hs16 217001 217025 0.055
hs16 217026 217050 0.055
hs16 217051 217075 0.135
hs16 217076 217100 0.162
hs16 217101 217125 0.135
hs16 217126 217150 0.028
hs16 217176 217200 0.028
hs16 217201 217225 0.028
hs16 217226 217250 0.028
