hs16 151    175 0.015
hs16 371476 371500 0.03
hs16 371501 371525 0.057
hs16 371526 371550 0.057
hs16 371551 371575 0.03
hs16 371576 371600 0.057
hs16 371601 371625 0.057
hs16 371626 371650 0.057
hs16 371701 371725 0.03
hs16 371726 371750 0.5
hs16 371751 371775 0.235
hs16 371776 371800 0.117
hs16 371801 371825 0.03
hs16 371826 371850 0.03
hs16 371851 371875 0.03
hs16 372201 372225 0.03
hs16 372226 372250 0.03
hs16 372251 372275 0.03
hs16 372301 372325 0.03
hs16 372326 372350 0.03
hs16 372351 372375 0.057
hs16 372376 372400 0.03
hs16 372401 372425 0.03
hs16 372751 372775 0.03
hs16 372776 372800 0.03
hs16 372801 372825 0.03
hs16 372851 372875 0.03
hs16 372876 372900 0.03
hs16 372901 372925 0.03
hs16 372976 373000 0.03
hs16 373001 373025 0.03
hs16 373026 373050 0.03
hs16 373326 373350 0.03
hs16 373351 373375 0.059
hs16 373376 373400 0.059
hs16 373401 373425 0.059
hs16 373426 373450 0.059
hs16 373551 373575 0.059
hs16 373576 373600 0.059
hs16 373601 373625 0.059
hs16 373651 373675 0.059
hs16 373676 373700 0.088
hs16 373701 373725 0.118
hs16 373726 373750 0.059
hs16 373751 373775 0.03
hs16 374076 374100 0.058
hs16 374101 374125 0.088
hs16 374126 374150 0.088
hs16 374151 374175 0.03
hs16 374176 374200 0.03
hs16 374201 374225 0.03
hs16 374226 374250 0.058
hs16 374251 374275 0.03
hs16 374276 374300 0.058
hs16 374301 374325 0.148
hs16 374326 374350 0.148
hs16 374351 374375 0.118
hs16 374376 374400 0.058
hs16 374426 374450 0.03
hs16 374451 374475 0.03
hs16 374476 374500 0.03
hs16 375426 375450 0.03
hs16 375451 375475 0.03
hs16 375476 375500 0.03
hs16 375576 375600 0.03
hs16 375601 375625 0.03
hs16 375626 375650 0.03
hs16 376076 376100 0.03
hs16 376101 376125 0.03
hs16 376126 376150 0.03
hs16 376151 376175 0.03
hs16 376176 376200 0.059
hs16 376201 376225 0.089
hs16 376226 376250 0.059
hs16 376251 376275 0.03
hs16 376276 376300 0.03
hs16 376301 376325 0.03
hs16 376326 376350 0.03
hs16 376451 376475 0.03
hs16 376476 376500 0.03
hs16 376501 376525 0.03
hs16 376901 376925 0.059
hs16 376926 376950 0.088
hs16 376951 376975 0.118
hs16 376976 377000 0.176
hs16 377001 377025 0.176
hs16 377026 377050 0.147
hs16 377051 377075 0.118
hs16 377076 377100 0.147
hs16 377101 377125 0.118
hs16 377126 377150 0.118
hs16 377151 377175 0.059
hs16 377176 377200 0.059
hs16 377201 377225 0.088
hs16 377226 377250 0.088
hs16 377251 377275 0.03
hs16 377676 377700 0.03
hs16 377701 377725 0.03
hs16 377726 377750 0.03
hs16 378251 378275 0.03
hs16 378276 378300 0.03
hs16 378301 378325 0.03
hs16 378426 378450 0.03
hs16 378451 378475 0.03
hs16 378476 378500 0.03
hs16 378526 378550 0.03
hs16 378551 378575 0.03
hs16 378576 378600 0.03
hs16 378851 378875 0.003
hs16 378876 378900 0.003
hs16 378901 378925 0.003
hs16 379426 379450 0.03
hs16 379451 379475 0.03
hs16 379476 379500 0.03
hs16 379526 379550 0.03
hs16 379551 379575 0.03
hs16 379576 379600 0.059
hs16 379601 379625 0.03
hs16 379626 379650 0.03
hs16 379651 379675 0.03
hs16 379676 379700 0.059
hs16 379701 379725 0.059
hs16 379726 379750 0.03
hs16 379751 379775 0.03
hs16 379776 379800 0.03
hs16 379801 379825 0.03
hs16 380251 380275 0.03
hs16 380276 380300 0.03
hs16 380301 380325 0.03
hs16 380351 380375 0.03
hs16 380401 380425 0.03
hs16 380426 380450 0.03
hs16 381051 381075 0.03
hs16 381076 381100 0.03
hs16 381101 381125 0.03
hs16 381151 381175 0.006
hs16 381176 381200 0.006
hs16 381201 381225 0.006
hs16 381276 381300 0.03
hs16 381301 381325 0.03
hs16 381326 381350 0.03
hs16 381351 381375 0.03
hs16 381376 381400 0.03
hs16 381401 381425 0.03
hs16 381776 381800 0.059
hs16 381801 381825 0.03
hs16 381826 381850 0.03
hs16 381851 381875 0.059
hs16 381876 381900 0.059
hs16 381901 381925 0.03
hs16 382001 382025 0.03
hs16 382026 382050 0.03
hs16 382051 382075 0.03
hs16 382426 382450 0.03
hs16 382451 382475 0.03
hs16 382476 382500 0.03
hs16 382501 382525 0.059
hs16 382526 382550 0.059
hs16 382551 382575 0.059
hs16 382601 382625 0.059
hs16 382626 382650 0.059
hs16 382651 382675 0.059
hs16 382726 382750 0.03
hs16 382751 382775 0.03
hs16 382776 382800 0.03
hs16 382801 382825 0.03
hs16 382826 382850 0.03
hs16 382851 382875 0.03
hs16 382926 382950 0.03
hs16 382951 382975 0.03
hs16 382976 383000 0.03
hs16 383501 383525 0.003
hs16 383526 383550 0.003
hs16 383551 383575 0.003
hs16 383576 383600 0.03
hs16 383601 383625 0.03
hs16 383626 383650 0.03
hs16 384176 384200 0.003
hs16 384201 384225 0.003
hs16 384226 384250 0.003
hs16 384276 384300 0.03
hs16 384301 384325 0.03
hs16 384326 384350 0.03
hs16 384551 384575 0.03
hs16 384576 384600 0.03
hs16 384601 384625 0.03
hs16 384651 384675 0.03
hs16 384676 384700 0.03
hs16 384701 384725 0.03
hs16 384851 384875 0.003
hs16 384876 384900 0.003
hs16 384901 384925 0.003
hs16 385826 385850 0.03
hs16 385851 385875 0.03
hs16 385876 385900 0.03
hs16 386101 386125 0.03
hs16 386126 386150 0.03
hs16 386151 386175 0.03
hs16 386176 386200 0.03
hs16 386201 386225 0.03
hs16 386226 386250 0.059
hs16 386251 386275 0.03
hs16 386276 386300 0.03
hs16 386301 386325 0.03
hs16 386326 386350 0.03
hs16 386351 386375 0.03
hs16 386401 386425 0.088
hs16 386426 386450 0.117
hs16 386451 386475 0.204
hs16 386476 386500 0.146
hs16 386501 386525 0.204
hs16 386526 386550 0.291
hs16 386551 386575 0.35
hs16 386576 386600 0.262
hs16 386601 386625 0.146
hs16 386626 386650 0.117
hs16 386651 386675 0.088
hs16 386676 386700 0.03
hs16 386701 386725 0.03
hs16 386726 386750 0.03
hs16 386751 386775 0.088
hs16 386776 386800 0.414
hs16 386801 386825 0.734
hs16 386826 386850 0.705
hs16 386851 386875 0.432
hs16 386876 386900 0.305
hs16 386901 386925 0.517
hs16 386926 386950 0.559
hs16 386951 386975 0.411
hs16 386976 387000 0.263
hs16 387001 387025 0.263
hs16 387026 387050 0.263
hs16 387051 387075 0.22
hs16 387076 387100 0.114
hs16 387201 387225 0.03
hs16 387226 387250 0.517
hs16 387251 387275 1.978
hs16 387276 387300 2.508
hs16 387301 387325 2.381
hs16 387326 387350 0.03
hs16 387351 387375 0.051
hs16 387376 387400 0.136
hs16 387401 387425 0.263
hs16 387426 387450 0.263
hs16 387451 387475 0.199
hs16 387476 387500 0.22
hs16 387501 387525 0.199
hs16 387526 387550 0.22
hs16 387551 387575 0.157
hs16 387576 387600 0.157
hs16 387601 387625 0.114
hs16 387626 387650 0.03
hs16 387751 387775 0.072
hs16 387776 387800 0.369
hs16 387801 387825 0.517
hs16 387826 387850 0.559
hs16 387851 387875 0.347
hs16 387876 387900 0.349
hs16 387901 387925 0.295
hs16 387926 387950 0.349
hs16 387951 387975 0.262
hs16 387976 388000 0.262
hs16 388001 388025 0.147
hs16 388026 388050 0.147
hs16 388051 388075 0.201
hs16 388076 388100 0.498
hs16 388101 388125 0.559
hs16 388126 388150 0.586
hs16 388151 388175 0.471
hs16 388176 388200 0.586
hs16 388201 388225 0.498
hs16 388226 388250 0.559
hs16 388251 388275 0.795
hs16 388276 388300 0.822
hs16 388301 388325 0.795
hs16 388326 388350 0.471
hs16 388351 388375 0.559
hs16 388376 388400 0.471
hs16 388401 388425 0.349
hs16 388426 388450 0.235
hs16 388451 388475 0.262
hs16 388476 388500 0.262
hs16 388501 388525 0.201
hs16 388526 388550 0.147
hs16 388551 388575 0.262
hs16 388576 388600 0.201
hs16 388601 388625 0.201
hs16 388626 388650 0.147
hs16 388651 388675 0.262
hs16 388676 388700 0.235
hs16 388701 388725 0.174
hs16 388726 388750 0.086
hs16 388751 388775 0.086
hs16 388776 388800 0.059
hs16 388801 388825 0.086
hs16 388826 388850 0.086
hs16 388851 388875 0.147
hs16 388876 388900 0.235
hs16 388901 388925 0.181
hs16 388926 388950 0.181
hs16 388951 388975 0.03
hs16 388976 389000 0.333
hs16 389001 389025 2.154
hs16 389026 389050 3.52
hs16 389051 389075 5.341
hs16 389076 389100 7.466
hs16 389101 389125 13.537
hs16 389126 389150 0.333
hs16 389151 389175 0.03
hs16 389176 389200 0.03
hs16 389201 389225 0.03
hs16 389226 389250 0.03
hs16 389251 389275 0.03
hs16 389276 389300 0.181
hs16 389301 389325 0.333
hs16 389326 389350 0.333
hs16 389351 389375 0.181
hs16 389376 389400 0.333
hs16 389401 389425 16.572
hs16 389426 389450 10.957
hs16 389451 389475 19
hs16 389476 389500 14.751
hs16 389501 389525 0.03
hs16 389526 389550 0.03
hs16 389551 389575 0.03
hs16 389626 389650 0.181
hs16 389651 389675 10.502
hs16 389676 389700 9.591
hs16 389701 389725 12.626
hs16 389726 389750 14.903
hs16 389751 389775 0.03
hs16 389776 389800 0.03
hs16 389851 389875 0.03
hs16 389876 389900 0.03
hs16 389901 389925 0.03
hs16 389926 389950 0.03
hs16 389951 389975 0.03
hs16 389976 390000 0.03
hs16 390001 390025 0.03
hs16 390026 390050 0.03
hs16 390051 390075 0.03
hs16 390076 390100 0.03
hs16 390101 390125 0.03
hs16 390126 390150 0.03
hs16 390151 390175 0.03
hs16 390176 390200 0.03
hs16 390201 390225 0.03
hs16 390226 390250 12.101
hs16 390251 390275 13.223
hs16 390276 390300 23.891
hs16 390301 390325 28.663
hs16 390326 390350 33.435
hs16 390351 390375 25.575
hs16 390376 390400 22.207
hs16 390401 390425 17.154
hs16 390426 390450 17.996
hs16 390451 390475 20.803
hs16 390476 390500 21.364
hs16 390501 390525 17.154
hs16 390526 390550 10.978
hs16 390551 390575 7.048
hs16 390576 390600 6.767
hs16 390601 390625 6.486
hs16 390626 390650 6.205
hs16 390651 390675 3.679
hs16 390676 390700 5.925
hs16 390701 390725 4.802
hs16 390726 390750 3.96
hs16 390751 390775 0.03
hs16 390776 390800 0.03
hs16 390801 390825 0.03
hs16 391901 391925 0.03
hs16 391926 391950 0.118
hs16 391951 391975 0.145
hs16 391976 392000 0.145
hs16 392001 392025 0.264
hs16 392026 392050 0.383
hs16 392251 392275 0.03
hs16 392276 392300 0.03
hs16 392301 392325 0.03
hs16 392351 392375 0.03
hs16 392376 392400 0.03
hs16 392401 392425 0.03
hs16 392751 392775 0.03
hs16 392776 392800 0.03
hs16 392801 392825 0.03
hs16 393076 393100 0.03
hs16 393101 393125 0.03
hs16 393126 393150 0.03
hs16 393501 393525 0.03
hs16 393526 393550 0.03
hs16 393551 393575 0.03
hs16 393601 393625 0.03
hs16 393626 393650 0.03
hs16 393651 393675 0.03
hs16 394651 394675 0.03
hs16 394676 394700 0.03
hs16 394701 394725 0.03
hs16 394776 394800 0.059
hs16 394801 394825 0.059
hs16 394826 394850 0.059
hs16 394976 395000 0.558
hs16 395001 395025 0.411
hs16 395026 395050 0.059
hs16 395076 395100 0.03
hs16 395101 395125 0.03
hs16 395126 395150 0.03
hs16 395426 395450 0.03
hs16 395451 395475 0.03
hs16 395476 395500 0.03
hs16 395601 395625 0.03
hs16 395626 395650 0.03
hs16 395651 395675 0.059
hs16 395676 395700 0.03
hs16 395701 395725 0.03
hs16 395726 395750 0.03
hs16 395751 395775 0.03
hs16 395776 395800 0.03
hs16 395826 395850 0.059
hs16 395851 395875 0.059
hs16 395876 395900 0.088
hs16 395901 395925 0.03
hs16 395926 395950 0.03
hs16 396001 396025 0.03
hs16 396026 396050 0.059
hs16 396051 396075 0.059
hs16 396076 396100 0.03
hs16 396126 396150 0.03
hs16 396151 396175 0.059
hs16 396176 396200 0.059
hs16 396201 396225 0.03
hs16 396351 396375 0.176
hs16 396376 396400 0.264
hs16 396401 396425 0.03
hs16 396426 396450 0.03
hs16 396501 396525 0.088
hs16 396526 396550 0.147
hs16 396551 396575 0.176
hs16 396576 396600 0.118
hs16 396601 396625 0.059
hs16 396626 396650 0.03
hs16 396651 396675 0.059
hs16 396676 396700 0.088
hs16 396701 396725 0.088
hs16 396726 396750 0.147
hs16 396751 396775 0.175
hs16 396776 396800 0.175
hs16 396801 396825 0.147
hs16 396826 396850 0.147
hs16 396851 396875 0.116
hs16 396876 396900 0.03
hs16 396976 397000 0.03
hs16 397001 397025 0.03
hs16 397026 397050 0.03
hs16 397051 397075 0.03
hs16 397076 397100 0.058
hs16 397101 397125 0.116
hs16 397126 397150 0.088
hs16 397151 397175 0.058
hs16 397176 397200 0.03
hs16 397201 397225 0.058
hs16 397226 397250 0.058
hs16 397251 397275 0.03
hs16 397276 397300 0.088
hs16 397301 397325 0.088
hs16 397326 397350 0.116
hs16 397351 397375 0.116
hs16 397376 397400 0.147
hs16 397401 397425 0.175
hs16 397426 397450 0.323
hs16 397451 397475 0.295
hs16 397476 397500 0.147
hs16 397501 397525 0.147
hs16 397526 397550 0.147
hs16 397551 397575 0.147
hs16 397576 397600 0.03
hs16 397601 397625 0.03
hs16 397626 397650 0.03
hs16 397676 397700 0.088
hs16 397701 397725 0.089
hs16 397726 397750 0.089
hs16 397851 397875 0.03
hs16 397876 397900 0.03
hs16 397901 397925 0.03
hs16 398751 398775 0.03
hs16 398776 398800 0.03
hs16 398801 398825 0.03
hs16 398926 398950 0.03
hs16 398951 398975 0.03
hs16 398976 399000 0.03
hs16 399001 399025 0.03
hs16 399026 399050 0.03
hs16 399051 399075 0.03
hs16 399326 399350 0.03
hs16 399351 399375 0.059
hs16 399376 399400 0.059
hs16 399401 399425 0.03
hs16 399451 399475 0.03
hs16 399476 399500 0.03
hs16 399501 399525 0.059
hs16 399526 399550 0.03
hs16 399551 399575 0.03
hs16 399626 399650 0.03
hs16 399651 399675 0.03
hs16 399676 399700 0.03
hs16 399876 399900 0.03
hs16 399901 399925 0.059
hs16 399926 399950 0.059
hs16 399951 399975 0.03
hs16 400001 400025 0.059
hs16 400026 400050 0.088
hs16 400051 400075 0.088
hs16 400076 400100 0.03
hs16 400101 400125 0.03
hs16 400126 400150 0.03
hs16 400151 400175 0.059
hs16 400176 400200 0.03
hs16 400201 400225 0.03
hs16 400251 400275 0.176
hs16 400276 400300 0.264
hs16 400301 400325 0.411
hs16 400326 400350 0.381
hs16 400351 400375 0.352
hs16 400376 400400 0.03
hs16 400401 400425 0.03
hs16 400476 400500 0.03
hs16 400701 400725 0.264
hs16 400726 400750 0.235
hs16 400751 400775 0.059
hs16 400776 400800 0.088
hs16 400826 400850 0.03
hs16 400851 400875 0.03
hs16 400876 400900 0.03
hs16 400976 401000 0.079
hs16 401001 401025 0.112
hs16 401026 401050 0.228
hs16 401051 401075 0.228
hs16 401076 401100 0.443
hs16 401101 401125 0.03
hs16 401126 401150 0.03
hs16 401151 401175 0.03
hs16 401176 401200 0.03
hs16 401201 401225 0.03
hs16 401276 401300 0.03
hs16 401301 401325 0.03
hs16 401326 401350 0.03
hs16 401376 401400 0.558
hs16 401401 401425 0.575
hs16 401426 401450 0.525
hs16 401451 401475 0.294
hs16 401476 401500 0.311
hs16 401501 401525 0.492
hs16 401526 401550 1.567
hs16 401551 401575 1.98
hs16 401576 401600 2.029
hs16 401826 401850 0.03
hs16 401851 401875 0.03
hs16 401876 401900 0.03
hs16 401901 401925 1.583
hs16 401926 401950 1.521
hs16 401951 401975 1.504
hs16 401976 402000 1.387
hs16 402001 402025 0.7
hs16 402026 402050 0.315
hs16 402051 402075 0.197
hs16 402076 402100 0.197
hs16 402101 402125 0.382
hs16 402126 402150 0.432
hs16 402151 402175 0.666
hs16 402176 402200 1.89
hs16 402201 402225 1.94
hs16 402226 402250 1.823
hs16 402251 402275 1.287
hs16 402276 402300 2.057
hs16 402301 402325 2.057
hs16 402326 402350 1.471
hs16 402351 402375 0.583
hs16 402376 402400 0.616
hs16 402401 402425 0.616
hs16 402426 402450 0.616
hs16 402451 402475 0.348
hs16 402476 402500 0.03
hs16 403326 403350 0.03
hs16 403351 403375 0.03
hs16 403376 403400 0.03
hs16 403726 403750 0.03
hs16 403751 403775 0.059
hs16 403776 403800 0.059
hs16 403801 403825 0.03
hs16 407326 407350 0.03
hs16 407351 407375 0.03
hs16 407376 407400 0.03
hs16 410051 410075 0.03
hs16 410076 410100 0.03
hs16 410101 410125 0.03
hs16 411026 411050 0.03
hs16 411051 411075 0.03
hs16 411076 411100 0.03
hs16 414801 414825 0.03
hs16 414826 414850 0.03
hs16 414851 414875 0.03
hs16 414951 414975 0.03
hs16 414976 415000 0.03
hs16 415001 415025 0.03
hs16 415451 415475 0.03
hs16 415476 415500 0.03
hs16 415501 415525 0.03
hs16 415676 415700 0.03
hs16 415701 415725 0.03
hs16 415726 415750 0.03
hs16 415851 415875 0.03
hs16 415876 415900 0.03
hs16 415901 415925 0.03
hs16 416351 416375 0.059
hs16 416376 416400 0.088
hs16 416401 416425 0.088
hs16 416426 416450 0.118
hs16 416451 416475 0.176
hs16 416476 416500 0.206
hs16 416501 416525 0.118
hs16 416526 416550 0.088
hs16 416551 416575 0.176
hs16 416576 416600 0.176
hs16 416601 416625 0.118
hs16 416651 416675 0.059
hs16 416676 416700 0.147
hs16 416701 416725 0.443
hs16 416801 416825 0.03
hs16 416826 416850 0.03
hs16 416851 416875 0.059
hs16 416876 416900 0.059
hs16 416901 416925 0.089
hs16 416926 416950 0.059
hs16 416951 416975 0.03
hs16 417151 417175 0.03
hs16 417176 417200 0.03
hs16 417201 417225 0.03
hs16 417251 417275 0.03
hs16 417276 417300 0.089
hs16 417301 417325 0.089
hs16 417326 417350 0.059
hs16 417351 417375 0.03
hs16 417376 417400 0.03
hs16 417401 417425 0.03
hs16 421776 421800 0.029
hs16 421801 421825 0.029
hs16 421826 421850 0.029
hs16 421876 421900 0.029
hs16 421901 421925 0.029
hs16 421926 421950 0.029
hs16 422201 422225 0.015
hs16 422226 422250 0.015
hs16 422251 422275 0.015
hs16 422651 422675 0.029
hs16 422676 422700 0.029
hs16 422701 422725 0.059
hs16 422726 422750 0.029
hs16 422751 422775 0.059
hs16 422776 422800 0.029
hs16 422801 422825 0.059
hs16 422826 422850 0.03
hs16 422851 422875 0.03
hs16 427426 427450 0.03
hs16 427451 427475 0.03
hs16 427476 427500 0.03
hs16 428326 428350 0.03
hs16 428351 428375 0.03
hs16 428376 428400 0.03
hs16 428426 428450 0.015
hs16 428451 428475 0.044
hs16 428476 428500 0.044
hs16 428501 428525 0.029
hs16 429376 429400 0.029
hs16 429401 429425 0.029
hs16 429426 429450 0.029
hs16 429476 429500 0.03
hs16 429501 429525 0.03
hs16 429526 429550 0.03
hs16 430901 430925 0.03
hs16 430926 430950 0.03
hs16 430951 430975 0.03
hs16 432001 432025 0.015
hs16 432026 432050 0.015
hs16 432051 432075 0.015
hs16 433201 433225 0.059
hs16 433226 433250 0.118
hs16 433251 433275 0.088
hs16 433276 433300 0.088
hs16 433301 433325 0.059
hs16 433326 433350 0.088
hs16 433351 433375 0.088
hs16 433376 433400 0.059
hs16 433401 433425 0.03
hs16 433426 433450 0.03
hs16 433451 433475 0.03
hs16 433501 433525 0.059
hs16 433526 433550 0.059
hs16 433551 433575 0.059
hs16 433601 433625 0.03
hs16 433626 433650 0.03
hs16 433651 433675 0.03
hs16 433876 433900 0.03
hs16 433901 433925 0.03
hs16 433926 433950 0.059
hs16 433951 433975 0.03
hs16 433976 434000 0.03
hs16 434801 434825 0.03
hs16 434826 434850 0.03
hs16 434851 434875 0.03
hs16 434951 434975 0.03
hs16 434976 435000 0.03
hs16 435001 435025 0.03
hs16 437276 437300 0.03
hs16 437301 437325 0.03
hs16 437326 437350 0.03
hs16 437801 437825 0.03
hs16 437826 437850 0.03
hs16 437851 437875 0.03
hs16 437876 437900 0.03
hs16 437901 437925 0.03
hs16 437926 437950 0.03
hs16 438776 438800 0.03
hs16 438801 438825 0.03
hs16 438826 438850 0.03
hs16 438876 438900 0.03
hs16 438901 438925 0.03
hs16 438926 438950 0.03
hs16 439001 439025 0.03
hs16 439026 439050 0.059
hs16 439051 439075 0.059
hs16 439076 439100 0.03
hs16 442001 442025 0.03
hs16 442026 442050 0.059
hs16 442051 442075 0.059
hs16 442076 442100 0.03
hs16 442151 442175 0.03
hs16 442176 442200 0.03
hs16 442201 442225 0.03
hs16 444376 444400 0.03
hs16 444401 444425 0.03
hs16 444426 444450 0.03
hs16 444476 444500 0.03
hs16 444501 444525 0.03
hs16 444526 444550 0.03
hs16 449926 449950 0.03
hs16 449951 449975 0.03
hs16 449976 450000 0.03
hs16 450026 450050 0.03
hs16 450051 450075 0.03
hs16 450076 450100 0.03
hs16 451426 451450 0.502
hs16 451451 451475 0.413
hs16 451476 451500 0.59
hs16 452551 452575 0.03
hs16 452576 452600 0.03
hs16 452601 452625 0.03
hs16 453951 453975 0.03
hs16 453976 454000 0.03
hs16 454001 454025 0.059
hs16 454026 454050 0.03
hs16 454051 454075 0.03
hs16 454076 454100 0.03
hs16 454101 454125 0.03
hs16 454126 454150 0.03
hs16 457151 457175 0.03
hs16 457176 457200 0.03
hs16 457201 457225 0.03
hs16 457476 457500 0.03
hs16 457501 457525 0.03
hs16 457526 457550 0.03
hs16 460726 460750 0.03
hs16 460751 460775 0.03
hs16 460776 460800 0.03
hs16 460851 460875 0.03
hs16 460876 460900 0.03
hs16 460901 460925 0.03
hs16 461301 461325 0.616
hs16 461326 461350 0.587
hs16 461351 461375 0.382
hs16 461376 461400 0.44
hs16 461426 461450 0.03
hs16 461451 461475 0.03
hs16 461476 461500 0.03
hs16 461526 461550 0.03
hs16 461551 461575 0.03
hs16 461576 461600 0.03
hs16 461601 461625 0.03
hs16 461626 461650 0.03
hs16 461651 461675 0.059
hs16 461676 461700 0.03
hs16 461701 461725 0.059
hs16 461726 461750 0.03
hs16 461751 461775 0.03
hs16 462451 462475 0.03
hs16 462476 462500 0.03
hs16 462501 462525 0.03
hs16 462576 462600 0.03
hs16 462601 462625 0.03
hs16 462626 462650 0.03
hs16 463676 463700 0.03
hs16 463701 463725 0.03
hs16 463726 463750 0.03
hs16 463776 463800 0.03
hs16 463801 463825 0.03
hs16 463826 463850 0.03
hs16 465026 465050 0.03
hs16 465051 465075 0.03
hs16 465076 465100 0.03
hs16 465126 465150 0.03
hs16 465151 465175 0.03
hs16 465176 465200 0.03
hs16 466551 466575 0.03
hs16 466576 466600 0.03
hs16 466601 466625 0.03
hs16 466926 466950 0.03
hs16 466951 466975 0.03
hs16 466976 467000 0.03
hs16 467426 467450 0.03
hs16 467451 467475 0.03
hs16 467476 467500 0.03
hs16 467501 467525 0.03
hs16 467526 467550 0.03
hs16 467551 467575 0.03
hs16 470026 470050 0.03
hs16 470051 470075 0.03
hs16 470076 470100 0.03
hs16 472326 472350 0.03
hs16 472351 472375 0.03
hs16 472376 472400 0.03
hs16 472526 472550 0.647
hs16 472551 472575 0.677
hs16 472576 472600 0.707
hs16 472601 472625 0.441
hs16 472626 472650 0.29
hs16 472651 472675 0.35
hs16 472676 472700 0.471
hs16 472701 472725 0.411
hs16 472726 472750 0.235
hs16 472876 472900 0.03
hs16 472901 472925 0.03
hs16 472926 472950 0.03
hs16 473376 473400 0.03
hs16 473401 473425 0.03
hs16 473426 473450 0.03
hs16 473501 473525 0.03
hs16 473526 473550 0.03
hs16 473551 473575 0.03
hs16 478876 478900 0.118
hs16 478901 478925 0.206
hs16 478926 478950 0.206
hs16 478951 478975 0.296
hs16 478976 479000 0.206
hs16 479001 479025 0.176
hs16 479326 479350 0.03
hs16 479351 479375 0.03
hs16 479376 479400 0.03
hs16 479451 479475 0.03
hs16 479476 479500 0.03
hs16 479501 479525 0.03
hs16 479551 479575 0.03
hs16 479576 479600 0.03
hs16 479601 479625 0.03
hs16 480026 480050 0.03
hs16 480051 480075 0.059
hs16 480076 480100 0.059
hs16 480101 480125 0.03
hs16 480201 480225 0.03
hs16 480226 480250 0.03
hs16 480251 480275 0.03
hs16 480376 480400 0.03
hs16 480401 480425 0.03
hs16 480426 480450 0.03
hs16 480476 480500 0.03
hs16 480501 480525 0.03
hs16 480526 480550 0.03
hs16 480976 481000 0.03
hs16 481001 481025 0.03
hs16 481026 481050 0.03
hs16 481101 481125 0.03
hs16 481126 481150 0.03
hs16 481151 481175 0.059
hs16 481176 481200 0.059
hs16 481201 481225 0.059
hs16 481226 481250 0.03
hs16 481526 481550 0.03
hs16 481551 481575 0.03
hs16 481576 481600 0.03
hs16 481601 481625 0.03
hs16 481626 481650 0.03
hs16 481651 481675 0.03
hs16 482051 482075 0.03
hs16 482076 482100 0.03
hs16 482101 482125 0.03
hs16 482151 482175 0.03
hs16 482176 482200 0.03
hs16 482201 482225 0.03
hs16 482676 482700 0.03
hs16 482701 482725 0.03
hs16 482726 482750 0.03
hs16 482751 482775 0.03
hs16 482776 482800 0.03
hs16 482801 482825 0.03
hs16 483351 483375 0.03
hs16 483376 483400 0.03
hs16 483401 483425 0.03
hs16 483476 483500 0.059
hs16 483501 483525 0.059
hs16 483526 483550 0.059
hs16 483576 483600 0.03
hs16 483601 483625 0.03
hs16 483626 483650 0.059
hs16 483651 483675 0.03
hs16 483676 483700 0.03
hs16 483751 483775 0.03
hs16 483776 483800 0.03
hs16 483801 483825 0.059
hs16 483826 483850 0.03
hs16 483851 483875 0.03
hs16 484776 484800 0.059
hs16 484801 484825 0.183
hs16 484826 484850 0.235
hs16 484851 484875 0.427
hs16 484876 484900 0.398
hs16 484901 484925 0.362
hs16 484926 484950 0.108
hs16 484951 484975 0.078
hs16 484976 485000 0.17
hs16 485001 485025 0.17
hs16 485026 485050 0.131
hs16 485051 485075 0.059
hs16 485076 485100 0.059
hs16 485101 485125 0.03
hs16 485126 485150 0.03
hs16 485151 485175 0.03
hs16 485176 485200 0.03
hs16 485376 485400 0.059
hs16 485401 485425 0.059
hs16 485426 485450 0.059
hs16 485476 485500 0.059
hs16 485501 485525 0.059
hs16 485526 485550 0.059
hs16 485601 485625 0.03
hs16 485626 485650 0.03
hs16 485651 485675 0.03
hs16 485726 485750 0.03
hs16 485751 485775 0.03
hs16 485776 485800 0.03
hs16 485826 485850 0.03
hs16 485851 485875 0.03
hs16 485876 485900 0.03
hs16 485951 485975 0.03
hs16 485976 486000 0.03
hs16 486001 486025 0.058
hs16 486026 486050 0.03
hs16 486051 486075 0.03
hs16 486076 486100 0.03
hs16 486101 486125 0.058
hs16 486126 486150 0.058
hs16 486151 486175 0.03
hs16 486201 486225 0.03
hs16 486226 486250 0.03
hs16 486251 486275 0.03
hs16 486276 486300 0.03
hs16 486301 486325 0.03
hs16 486326 486350 0.03
hs16 486576 486600 0.03
hs16 486601 486625 0.03
hs16 486626 486650 0.03
hs16 486676 486700 0.03
hs16 486701 486725 0.03
hs16 486726 486750 0.058
hs16 486751 486775 0.03
hs16 486776 486800 0.03
hs16 486826 486850 0.177
hs16 486851 486875 0.207
hs16 486876 486900 0.03
hs16 486901 486925 0.059
hs16 486926 486950 0.059
hs16 486951 486975 0.059
hs16 486976 487000 0.03
hs16 487001 487025 0.059
hs16 487026 487050 0.059
hs16 487051 487075 0.059
hs16 487076 487100 0.03
hs16 487151 487175 0.059
hs16 487176 487200 0.059
hs16 487201 487225 0.059
hs16 487226 487250 0.03
hs16 487251 487275 0.118
hs16 487276 487300 0.147
hs16 487301 487325 0.147
hs16 487326 487350 0.059
hs16 487376 487400 0.059
hs16 487401 487425 0.059
hs16 487426 487450 0.059
hs16 487476 487500 0.03
hs16 487501 487525 0.03
hs16 487526 487550 0.059
hs16 487551 487575 0.03
hs16 487576 487600 0.03
